,Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
505,Belize,BLZ,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,,,,,,,,,,,,39999.9991059303,140000.000596046,79999.9982118607,,,,,,9999.99977648258,,39999.9991059303,19999.9995529652,29999.9993294477,59999.9986588955,59999.9986588955,59999.9986588955,39999.9991059303,39999.9991059303,100000.001490116,189999.997615814,349999.994039536,150000.005960464,100000.001490116,90000.0035762787,129999.995231628,140000.000596046,170000.001788139,140000.000596046,79999.9982118607,70000.0002980232,70000.0002980232,29999.9993294477,39999.9991059303,19999.9995529652,19999.9995529652,39999.9991059303,109999.999403954,129999.995231628,19999.9995529652,100000.001490116,39999.9991059303,19999.9995529652,29999.9993294477,50000.0007450581,29999.9993294477,79999.9982118607,
506,Bolivia,BOL,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,-400000.005960464,70000.0002980232,2400000.09536743,2279999.97138977,2890000.10490417,709999.978542328,1080000.04291534,1080000.04291534,2859999.89509583,2250000.0,3160000.08583069,2170000.07629395,2619999.88555908,3279999.97138977,7570000.17166138,12760000.2288818,19989999.7711182,12060000.4196167,12479999.5422363,19280000.6866455,21540000.9155273,28450000.7629395,10090000.1525879,10600000.3814697,9670000.07629395,11329999.9237061,19559999.4659424,31049999.2370605,29649999.6185303,48569999.6948242,57369998.9318848,80919998.1689453,80279998.7792969,93900001.5258789,68220001.2207031,68940002.4414063,104089996.337891,47459999.0844727,61939998.626709,58779998.7792969,45340000.1525879,51650001.5258789,71930000.3051758,43819999.6948242,75309997.5585938,51430000.3051758,47040000.9155273,39790000.9155273,52700000.7629395,45669998.1689453,42490001.6784668,39290000.9155273,30930000.3051758,39180000.3051758,43330001.8310547,30299999.2370605,32979999.5422363,42959999.0844727,47060001.373291,36310001.373291,
507,Brazil,BRA,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,1259999.99046326,15270000.4577637,4190000.05722046,18700000.7629395,11659999.8474121,47349998.4741211,7530000.20980835,12590000.1525879,17459999.0844727,19299999.2370605,27340000.1525879,26239999.7711182,33919998.1689453,14630000.1144409,19729999.5422363,24170000.0762939,18549999.2370605,26659999.8474121,36250000.0,39580001.8310547,47759998.3215332,80089996.3378906,43889999.3896484,41319999.6948242,35069999.6948242,35680000.3051758,51979999.5422363,146380004.882813,54639999.3896484,33200000.7629395,31469999.3133545,53959999.0844727,35270000.4577637,42819999.6948242,34669998.1689453,31200000.7629395,39259998.3215332,51709999.0844727,57709999.0844727,47569999.6948242,49459999.0844727,47040000.9155273,31860000.6103516,49200000.7629395,51939998.626709,76980003.3569336,65620002.746582,76800003.0517578,126650001.525879,196100006.103516,247449996.948242,215710006.713867,117709999.084473,217910003.662109,468040008.544922,269440002.441406,247679992.675781,66910003.6621094,127290000.915527,124349998.474121,
508,Chile,CHL,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,7289999.96185303,1039999.96185303,29440000.5340576,7579999.92370605,4619999.88555908,-8250000.0,16020000.4577637,10470000.2670288,11239999.7711182,10319999.6948242,11869999.8855591,7039999.96185303,8100000.38146973,12520000.4577637,16620000.8392334,19770000.4577637,-2049999.95231628,-5420000.07629395,-4539999.96185303,-14130000.1144409,-5800000.19073486,9670000.07629395,8520000.45776367,11470000.2670288,10970000.2670288,15199999.8092651,16200000.7629395,26129999.1607666,18180000.3051758,16840000.1525879,20379999.1607666,22680000.3051758,30700000.7629395,37409999.8474121,42130001.0681152,44599998.4741211,42959999.0844727,33770000.4577637,39590000.1525879,29620000.8392334,21870000.8392334,18010000.2288818,18729999.5422363,30989999.7711182,27440000.5340576,35150001.5258789,36330001.8310547,27450000.7629395,20049999.2370605,11520000.4577637,71839996.3378906,36459999.0844727,47750000.0,25600000.3814697,162460006.713867,7349999.90463257,135169998.168945,24629999.1607666,,,
509,Colombia,COL,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,-270000.010728836,,109999.999403954,180000.007152557,1090000.0333786,1429999.94754791,1639999.98569489,2940000.05722046,4070000.17166138,5150000.09536743,6409999.84741211,6349999.90463257,10310000.4196167,7880000.11444092,10069999.6948242,14439999.5803833,15470000.2670288,10899999.6185303,16200000.7629395,14369999.8855591,19620000.8392334,29850000.3814697,40250000.0,14300000.1907349,11859999.6566772,16239999.7711182,17319999.6948242,22780000.6866455,22610000.6103516,17989999.7711182,24629999.1607666,20659999.8474121,75790000.9155273,18079999.9237061,17200000.7629395,20350000.3814697,32220001.2207031,31950000.7629395,24250000.0,22409999.8474121,13119999.8855591,15039999.961853,21389999.3896484,19299999.2370605,20590000.1525879,21510000.2288818,22370000.8392334,23870000.8392334,42080001.8310547,45240001.6784668,45270000.4577637,46220001.2207031,48930000.3051758,50299999.2370605,156070007.324219,238800003.051758,278640014.648438,156320007.324219,516960021.972656,57040000.9155273,
510,Costa Rica,CRI,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,19999.9995529652,19999.9995529652,230000.004172325,639999.985694885,310000.002384186,490000.009536743,709999.978542328,1000000.0,1610000.01430511,2000000.0,2619999.88555908,3049999.95231628,3119999.88555908,3690000.05722046,4210000.03814697,7920000.07629395,6760000.22888184,12689999.5803833,16190000.5340576,8949999.80926514,5769999.98092651,5349999.90463257,6840000.15258789,12489999.7711182,11119999.8855591,12250000.0,13239999.7711182,24659999.8474121,13739999.7711182,20780000.6866455,13000000.0,14010000.2288818,1340000.0333786,2220000.02861023,-5349999.90463257,1490000.00953674,-2289999.96185303,1389999.98569489,660000.026226044,3130000.11444092,8619999.88555908,8909999.84741211,5360000.1335144,7389999.8664856,3220000.02861023,29670000.0762939,15010000.2288818,21909999.8474121,9899999.61853027,11060000.4196167,7150000.09536743,5909999.84741211,17520000.4577637,24520000.4577637,2720000.02861023,5050000.19073486,4309999.94277954,
511,Dominica,DMA,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,,,,,,,,,,,,,,,,,,250000.0,189999.997615814,59999.9986588955,59999.9986588955,129999.995231628,90000.0035762787,150000.005960464,289999.99165535,200000.002980232,280000.001192093,330000.013113022,389999.985694885,360000.014305115,189999.997615814,340000.003576279,270000.010728836,159999.996423721,159999.996423721,,19999.9995529652,79999.9982118607,39999.9991059303,50000.0007450581,29999.9993294477,50000.0007450581,19999.9995529652,,,9999.99977648258,9999.99977648258,29999.9993294477,39999.9991059303,,9999.99977648258,19999.9995529652,29999.9993294477,39999.9991059303,90000.0035762787,39999.9991059303,100000.001490116,
512,Ecuador,ECU,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,9999.99977648258,,39999.9991059303,129999.995231628,59999.9986588955,419999.986886978,589999.973773956,850000.023841858,1200000.04768372,2349999.90463257,4190000.05722046,5340000.15258789,2730000.01907349,4960000.03814697,7369999.88555908,7550000.19073486,8270000.45776367,9850000.38146973,7639999.8664856,11210000.038147,11520000.4577637,12789999.961853,12899999.6185303,8970000.26702881,7440000.05722046,8689999.5803833,13689999.5803833,18430000.3051758,19000000.0,16739999.7711182,20920000.0762939,22719999.3133545,23850000.3814697,16270000.4577637,21709999.0844727,28069999.6948242,27059999.4659424,16010000.2288818,10699999.8092651,14510000.2288818,11250000.0,13739999.7711182,16399999.6185303,16840000.1525879,14329999.9237061,16979999.5422363,16520000.4577637,22030000.6866455,24709999.0844727,24659999.8474121,27790000.9155273,41110000.6103516,36360000.6103516,31889999.3896484,36349998.4741211,30489999.7711182,26079999.9237061,29989999.7711182,49020000.4577637,43520000.4577637,
513,Guatemala,GTM,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,9999.99977648258,109999.999403954,370000.004768372,720000.028610229,779999.971389771,1019999.98092651,1049999.95231628,1370000.00476837,1570000.05245209,1299999.95231628,1610000.01430511,1769999.98092651,1679999.94754791,3190000.05722046,3589999.91416931,3430000.0667572,4199999.80926514,6320000.17166138,7750000.0,5840000.15258789,5280000.20980835,5230000.01907349,4219999.79019165,4440000.05722046,11180000.3051758,29799999.2370605,22010000.2288818,14220000.2670288,17989999.7711182,26879999.1607666,18709999.0844727,18260000.2288818,17729999.5422363,27500000.0,29250000.0,31739999.7711182,24200000.7629395,22590000.1525879,18709999.0844727,15539999.961853,19000000.0,18950000.7629395,23290000.9155273,18139999.3896484,17879999.1607666,17299999.2370605,18809999.4659424,16129999.1607666,13460000.038147,18170000.0762939,17790000.9155273,10760000.2288818,22610000.6103516,11229999.5422363,15659999.8474121,9789999.96185303,32830001.8310547,26959999.0844727,
514,Guyana,GUY,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,,,,39999.9991059303,59999.9986588955,79999.9982118607,59999.9986588955,189999.997615814,159999.996423721,280000.001192093,189999.997615814,330000.013113022,180000.007152557,150000.005960464,119999.997317791,9999.99977648258,70000.0002980232,,,39999.9991059303,230000.004172325,39999.9991059303,-140000.000596046,29999.9993294477,90000.0035762787,109999.999403954,39999.9991059303,11229999.5422363,3529999.97138977,579999.983310699,519999.980926514,409999.996423721,1610000.01430511,1299999.95231628,10579999.9237061,889999.985694885,529999.971389771,460000.00834465,1549999.95231628,239999.994635582,310000.002384186,5119999.88555908,289999.99165535,449999.988079071,550000.011920929,819999.992847443,1110000.01430511,730000.019073486,5820000.17166138,670000.016689301,310000.002384186,660000.026226044,100000.001490116,50000.0007450581,39999.9991059303,50000.0007450581,289999.99165535,
515,Honduras,HND,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,,170000.001788139,119999.997317791,109999.999403954,159999.996423721,200000.002980232,400000.005960464,370000.004768372,360000.014305115,360000.014305115,610000.014305115,1269999.98092651,2529999.97138977,2390000.10490417,3000000.0,3440000.05722046,3500000.0,4860000.1335144,4519999.98092651,7389999.8664856,4019999.98092651,8710000.03814697,5860000.1335144,12390000.3433228,12649999.6185303,19500000.0,22610000.6103516,14529999.7329712,16299999.2370605,22790000.9155273,22180000.3051758,14949999.8092651,14060000.4196167,15520000.4577637,24059999.4659424,19899999.6185303,43119998.9318848,17319999.6948242,17299999.2370605,13409999.8474121,17139999.3896484,26139999.3896484,24010000.2288818,13739999.7711182,26149999.6185303,32169998.1689453,15850000.3814697,14050000.1907349,14340000.1525879,22629999.1607666,17959999.0844727,-6030000.20980835,17479999.5422363,23079999.9237061,15529999.7329712,17000000.0,17840000.1525879,
516,"Korea, Rep.",KOR,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,9999.99977648258,280000.001192093,3450000.04768372,10680000.3051758,4489999.77111816,6579999.92370605,8439999.5803833,2930000.0667572,3769999.98092651,1730000.01907349,4070000.17166138,5130000.11444092,11699999.8092651,16979999.5422363,34680000.3051758,29989999.7711182,24520000.4577637,11829999.9237061,18129999.1607666,14260000.2288818,13220000.2670288,18729999.5422363,24889999.3896484,18649999.6185303,9859999.65667725,6460000.03814697,11300000.1907349,17000000.0,37310001.373291,24889999.3896484,27510000.2288818,16680000.3051758,13939999.5803833,18899999.6185303,19270000.4577637,15989999.7711182,14329999.9237061,27870000.8392334,25760000.2288818,17409999.8474121,3920000.07629395,-180000.007152557,8119999.88555908,11529999.7329712,,,,,,,,,,,,,,,,
517,Mexico,MEX,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,3599999.90463257,2349999.90463257,2779999.97138977,4400000.09536743,-1220000.02861023,-1279999.97138977,920000.016689301,1149999.97615814,1210000.03814697,1629999.99523163,3069999.9332428,2119999.88555908,2680000.0667572,3109999.89509583,4110000.1335144,4630000.11444092,4590000.15258789,6159999.84741211,7829999.92370605,7769999.98092651,15359999.6566772,22000000.0,36639999.3896484,28059999.4659424,6739999.77111816,7059999.94277954,9470000.26702881,5280000.20980835,8489999.77111816,10720000.2670288,9250000.0,8079999.92370605,16530000.6866455,15840000.1525879,14600000.3814697,13760000.2288818,12350000.3814697,12510000.2288818,12800000.1907349,16469999.3133545,15279999.7329712,14180000.3051758,14970000.2670288,22649999.6185303,23290000.9155273,25299999.2370605,25760000.2288818,28229999.5422363,39150001.5258789,40790000.9155273,35500000.0,91250000.0,79449996.9482422,139509994.506836,249169998.168945,102669998.168945,327809997.558594,277579986.572266,203339996.337891,295700012.207031,
518,Nicaragua,NIC,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,19999.9995529652,29999.9993294477,50000.0007450581,129999.995231628,119999.997317791,140000.000596046,140000.000596046,209999.993443489,430000.007152557,949999.988079071,1970000.02861023,4510000.22888184,3849999.90463257,3940000.05722046,3400000.09536743,3140000.10490417,1029999.97138977,17829999.9237061,8270000.45776367,11949999.8092651,8479999.54223633,6880000.11444092,4519999.98092651,4730000.01907349,8000000.0,6239999.77111816,6840000.15258789,11039999.961853,20430000.3051758,41069999.6948242,47590000.1525879,28760000.2288818,43939998.626709,174559997.558594,402980010.986328,29000000.0,49610000.6103516,28250000.0,26879999.1607666,31809999.4659424,34450000.7629395,128630004.882813,278019989.013672,24530000.6866455,22780000.6866455,30750000.0,26079999.9237061,28799999.2370605,27709999.0844727,21809999.4659424,22110000.6103516,16209999.0844727,17690000.5340576,11649999.6185303,12489999.7711182,10829999.9237061,12449999.8092651,14119999.8855591,
519,Panama,PAN,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,,29999.9993294477,79999.9982118607,79999.9982118607,100000.001490116,90000.0035762787,150000.005960464,100000.001490116,250000.0,389999.985694885,389999.985694885,230000.004172325,509999.990463257,449999.988079071,340000.003576279,879999.995231628,680000.007152557,779999.971389771,790000.021457672,500000.0,810000.002384186,4130000.11444092,879999.995231628,1230000.01907349,1309999.94277954,1490000.00953674,1309999.94277954,1899999.97615814,1889999.98569489,2849999.90463257,3019999.98092651,3099999.90463257,4280000.20980835,4579999.92370605,3819999.9332428,3059999.94277954,2940000.05722046,2470000.02861023,1669999.95708466,1659999.9666214,1820000.05245209,1320000.05245209,1129999.99523163,1100000.02384186,1049999.95231628,1149999.97615814,1649999.97615814,1370000.00476837,1470000.02861023,5750000.0,-12960000.038147,2059999.94277954,529999.971389771,790000.021457672,379999.995231628,870000.004768372,959999.978542328,
520,Peru,PER,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,39999.9991059303,90000.0035762787,109999.999403954,259999.990463257,319999.992847443,18690000.5340576,6050000.19073486,10079999.9237061,3890000.10490417,3640000.10490417,5699999.80926514,7880000.11444092,8539999.96185303,8489999.77111816,11880000.1144409,12850000.3814697,16729999.5422363,24290000.9155273,40549999.2370605,49639999.3896484,58599998.4741211,49380001.0681152,32860000.6103516,41340000.1525879,35259998.3215332,35560001.373291,62750000.0,71370002.746582,48650001.5258789,55270000.4577637,60419998.1689453,54970001.2207031,40849998.4741211,142699996.948242,51689998.626709,45590000.1525879,42369998.9318848,85089996.3378906,50360000.6103516,11300000.1907349,33970001.2207031,24170000.0762939,24319999.6948242,24280000.6866455,19739999.7711182,38979999.5422363,25110000.6103516,7579999.92370605,93550003.0517578,79800003.0517578,51849998.4741211,217000000.0,93800003.0517578,80239997.8637695,67059997.5585938,38959999.0844727,42000000.0,88410003.6621094,70069999.6948242,166610000.610352,
521,Paraguay,PRY,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,9999.99977648258,,29999.9993294477,660000.026226044,59999.9986588955,1450000.04768372,1100000.02384186,1440000.05722046,1000000.0,1779999.97138977,1330000.04291534,2119999.88555908,4190000.05722046,6010000.22888184,5309999.94277954,3930000.0667572,4440000.05722046,4159999.84741211,3430000.0667572,4579999.92370605,4710000.03814697,4630000.11444092,5250000.0,6179999.82833862,5630000.11444092,6670000.07629395,10010000.2288818,10569999.6948242,11100000.3814697,10649999.6185303,12340000.1525879,12979999.5422363,12819999.6948242,10770000.4577637,6179999.82833862,14180000.3051758,9750000.0,20090000.1525879,12130000.1144409,10569999.6948242,4380000.11444092,3589999.91416931,3450000.04768372,4920000.07629395,1809999.94277954,2529999.97138977,4190000.05722046,4780000.20980835,6989999.77111816,6199999.80926514,5389999.8664856,4099999.90463257,10189999.5803833,6460000.03814697,5679999.82833862,3539999.96185303,2569999.9332428,3960000.03814697,4739999.77111816,3190000.05722046,
