Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cabo Verde,CPV,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,64.47990587,66.87538781,71.61060041,70.66593598,70.53946093,69.02659334,68.549238,63.64949308,62.99990683,63.03136233,55.54375922,56.28061596,55.82422367,67.33563364,56.58185795,58.02530198,58.6207114,62.11199528,62.67484663,62.97958803,65.38102652,69.4201626,70.59501515,71.33030545,71.91844896,71.78773483,72.58900974,60.95946371,59.7711409,60.1876225,61.16145047,60.60223412,62.16350572,61.82882905,61.23160908,60.51862181,61.78934002,61.23686691,60.90033048,61.38641248,58.86155918,
Costa Rica,CRI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,53.5116201,53.76709875,53.75320985,54.18012406,53.70821421,53.44533265,53.96185309,53.71717012,52.73372838,52.92026855,53.27304938,54.12358361,53.79999513,53.07309245,53.00438155,52.28865937,52.17551123,51.95190504,53.51875799,55.04186763,55.22768608,50.3597899,49.7660126,49.38869728,49.3401975,52.26586729,51.47934153,54.35579795,54.82205781,55.87751141,58.51655902,52.79846662,51.37750815,52.76350382,52.8501398,52.25554702,52.97367408,52.69456407,52.93713893,54.21270281,55.88338047,56.69076556,57.45300469,57.77312415,57.29881543,57.79164364,58.17778202,57.97589537,59.42540913,61.05976283,61.90775306,63.18208602,64.28609271,65.57043726,66.39842142,67.29795907,67.455208,68.34300156,68.67061063,69.35472204,68.4785063,
Caribbean small states,CSS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.39086213,58.7460216,60.83927122,64.61583398,58.48196959,56.82068264,56.44817886,57.5631256,62.00805387,63.06438857,64.34939734,62.64269808,64.28517899,65.22145452,62.20510274,60.50330742,58.35716975,55.99383229,56.43787994,53.44276575,60.04150714,58.91870765,57.23484116,58.54402799,59.35342524,59.94412265,62.55080807,63.19543109,61.85496477,60.98337605,61.29402503,,
Cuba,CUB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6801384,63.90785631,66.55972472,67.11430797,66.56938892,67.48604904,69.4032539,70.71824897,71.45198021,72.95085092,73.27161243,72.43835308,72.3230981,72.45328608,72.46922025,73.00623279,71.65748349,71.76984497,72.88484428,72.75888584,72.04881252,70.81702822,70.21389305,70.40549948,73.50957597,
Curacao,CUW,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.71088908,74.6811777,75.11843282,76.78682586,77.98830086,77.9973255,76.0630113,74.9990954,76.06267746,74.47897051,77.03039101,76.57086459,76.3522859,74.62350127,73.73647023,73.40937649,72.00985017,70.68419543,72.15773321,72.88852851,75.28302208,
Cayman Islands,CYM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5483461,84.43210272,85.00794521,86.90024767,87.60998059,87.31335858,87.19024612,87.19807969,87.31549236,87.43736965,86.86238163,87.10333128,86.13636334,86.25681287,,
Cyprus,CYP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.42987417,66.98514531,68.66508938,69.30048396,70.23380935,69.78230541,69.33562736,68.40369361,67.35606862,66.82377049,66.73697062,66.99292463,66.09960187,66.36933933,69.97691574,71.58814329,73.93246277,74.89596223,76.06984775,75.77267932,75.45816337,74.47941661,74.08037495,73.20651594,72.98840966,74.20384705,
Czech Republic,CZE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.53156745,50.85085315,51.43474998,50.71119117,51.91803854,52.93449391,53.82748117,54.35351711,54.15194915,55.57365304,56.63581318,54.54579702,54.53985435,54.39149606,54.29190526,55.14939919,55.74032956,55.78816741,54.68230862,54.76513068,54.61465657,54.19329987,54.05741974,54.45220251,55.09617682,56.42316114,56.9749003,58.31769074,
Germany,DEU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.36915122,57.38340599,59.15157434,59.10316745,59.83669462,60.74810813,61.10628968,61.27967355,61.53708703,61.46484977,62.18292874,63.12189507,63.25727877,63.23661227,63.3645791,62.72343066,61.91402452,62.22313852,64.22855344,62.258657,61.79435394,61.68673119,62.19179398,62.10857305,62.1545645,61.77060936,61.79703473,62.12538526,62.34612118,63.31254677,
Djibouti,DJI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.50744915,80.32291982,80.24235533,80.44626724,79.18889128,74.96530613,76.40161529,70.24898144,
Dominica,DMA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,54.63560634,54.08048262,58.68138913,57.49530743,54.75665303,54.57039872,56.11570386,56.89388995,57.69489122,56.75221656,56.540048,55.35224318,57.68493394,57.69315633,59.44114871,59.478448,59.47776504,61.34545607,61.91767515,61.17059696,60.94710722,61.0056174,61.38878035,62.1377878,63.27690382,63.31047208,63.52838371,62.06124425,60.86589594,60.89419938,59.04668149,58.48146082,59.41234381,60.29340073,59.03368644,60.15135003,59.11624796,59.02916216,58.66478538,56.8684038,60.58665109,53.44257002,55.44014778,57.88685011,
Denmark,DNK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,54.01451534,54.75751748,54.62270175,55.06735314,56.78765763,57.44660689,57.32630135,58.24905683,59.04413879,60.17362953,60.53426305,59.91750311,59.82275986,60.35406562,59.13321903,59.97158631,60.15732161,60.27155943,59.22474392,59.09242953,58.37979755,59.17654021,59.89789222,60.06037117,60.89122394,61.55192539,61.84682805,63.07349666,62.52646627,61.63392082,60.99357008,60.76917782,60.73897986,60.73630931,60.34456779,60.88685933,61.47692432,62.24140993,61.99291967,61.58732253,60.9398965,61.4861661,62.33669003,65.44256011,65.38841344,64.72815861,64.28426581,65.15086467,65.59860768,65.83381243,65.14936431,64.90632144,64.91700309,64.68690951,64.55016467,
Dominican Republic,DOM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,85.66331901,86.91327414,86.70064313,87.32993063,87.08073197,45.32147281,41.16271979,40.80981832,41.14539894,39.84559122,39.8317065,39.9459946,41.46624233,39.965029,35.79314352,34.8938653,39.83803619,40.6291535,44.39633745,43.01847676,43.06864508,44.54259982,45.98785713,44.03184175,40.52440486,59.43076781,49.87148987,60.18675302,51.56855329,47.03081193,47.66577141,46.76356071,47.34527302,48.74895077,49.6185496,49.7966521,49.8543666,50.73580128,49.42323075,50.65304422,52.13627317,53.95982695,53.77504085,55.16224866,55.1415804,55.76797211,55.59982584,54.93317361,57.24357618,59.15529467,59.29292227,59.6387827,59.9095534,58.93422949,58.71957123,59.06150326,59.8484953,59.42600258,58.62706276,58.29482069,57.20424516,
Algeria,DZA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.97849977,33.11054601,35.76805257,36.05246162,34.44330611,33.58392758,30.96015543,30.95907658,33.22284694,33.3851849,40.75835484,39.24603997,40.46683381,40.50448382,42.20424787,43.8892416,48.51916562,49.29318253,47.63528376,45.28743536,46.39872732,48.74145715,
East Asia & Pacific (excluding high income),EAP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,60.24591437,59.36471975,53.50845649,48.98562089,48.93524424,50.25332172,46.29504093,48.13857903,48.4639993,48.14223509,44.42261128,43.76437304,44.26782776,41.97008669,39.6631539,37.72671881,35.87726864,37.57833709,35.39279745,33.89258633,32.32523536,31.95007582,32.06595797,33.41242763,34.96205241,39.70387147,38.91691628,37.8482474,37.8862242,39.10397528,38.53525045,39.76013273,40.88065107,40.70619278,40.11449129,39.22225455,38.86377905,39.24227385,39.73616456,40.92828668,41.14722615,42.72365323,43.5483355,43.21214825,42.46103395,42.50136995,42.7239506,43.4411126,43.08806334,44.44039516,44.31386137,44.38010037,45.44873699,46.77223572,48.02534979,50.34547285,51.74401452,52.01731345,52.58243392,53.54496907,53.81686849,
Early-demographic dividend,EAR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,42.95438881,43.19360978,43.09584875,43.3019624,43.10017702,43.44573828,43.43825602,43.46649176,41.83694238,39.15330718,40.70542009,40.65668075,41.83869558,42.63476534,42.6890068,43.63199468,44.3731209,44.52795487,45.96370993,45.44953531,46.47319186,46.80293547,45.13681076,46.13915508,45.77793306,46.28657886,48.49228317,49.76633855,50.28672665,50.28554895,49.59959044,48.78422853,49.58755977,50.89970743,51.16288461,50.73344896,52.11524404,51.22966502,51.11973934,50.10665128,49.53847717,48.97509862,49.01892661,48.59563942,50.62063725,49.52442438,48.98470786,49.65240347,50.24937172,51.01838692,56.90341764,57.05115249,56.68408169,56.38573586,57.16835721,57.34882654,
East Asia & Pacific,EAS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.88023684,60.37979943,61.14603057,58.44099119,59.12920699,58.9439915,57.93595718,58.17537209,58.90827572,59.94890845,60.02113384,60.47706879,60.67897842,60.60460606,60.13078975,59.69175899,58.60846115,57.77415838,57.34052964,58.11548018,57.01640347,56.75716251,56.86521558,56.37981705,56.25537184,56.94424033,58.02745719,57.7400433,57.86054306,58.50064979,58.82577916,
Europe & Central Asia (excluding high income),ECA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54642047,34.13666586,37.23290944,45.13257862,43.88781022,43.54302671,49.3225655,48.14994449,49.14665891,48.7776332,49.3575173,49.82459088,50.94456216,51.86799502,51.9832789,50.78413772,49.86727097,50.28203396,51.28538621,50.98357891,53.46517559,52.3171526,51.90329436,53.02420214,53.93892653,53.66866818,54.01078979,54.48030218,54.33210612,53.32232567,54.3056013,55.22389406,
Europe & Central Asia,ECS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.67301745,60.12663571,61.02675258,61.14060381,60.72731224,61.05547079,61.31116283,61.61184846,61.98873383,61.96228296,62.64062199,63.13062455,63.48296863,63.32066546,63.10843714,62.66866728,62.7191899,62.86346714,65.05432246,63.99293325,63.43159962,63.59260815,63.89514806,64.19376273,64.43633824,64.58864861,64.26666292,64.19373765,64.41752741,65.19211871,
Ecuador,ECU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,40.97236977,41.13270537,40.08213902,39.89295186,40.12437076,41.08325398,42.44136985,42.1198399,40.69539699,43.74481423,41.65246483,41.45911584,42.03186726,44.55547586,45.73390078,48.57968541,49.34073656,49.27154473,50.16847242,51.13200381,53.34669282,53.01345687,51.82051475,52.55374962,48.36600607,47.76234864,47.26165222,46.92110417,44.41885137,44.39157688,45.11812751,44.68839033,44.6020559,44.2870525,46.03408447,47.80711977,49.4611756,50.18656051,52.08548684,49.51855445,45.26796015,50.38035298,51.87288707,54.18421035,54.05527779,53.42835085,51.78037737,51.29112763,49.5339909,52.05995276,51.14920751,49.30742671,48.975194,49.25344156,49.34507173,51.37334502,51.55426237,51.23112746,51.43678426,51.80344224,52.63446051,
"Egypt, Arab Rep.",EGY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,41.19333697,40.94045489,40.70942841,40.07690195,39.53113553,38.3977047,38.96454423,39.57708695,38.06222922,37.15208194,42.05709645,43.13475724,43.81863168,41.14836127,42.46155924,42.30392342,42.15016556,40.61316216,42.69074085,40.88026383,40.81156431,41.68564225,47.76451728,47.90225564,48.3164557,48.84450402,48.67573696,50.22136214,49.68344253,49.74156195,49.62943664,48.66755351,47.22070453,47.28930412,46.90685714,47.67647059,47.73365301,48.15193682,48.28789144,47.55581925,46.52599236,46.45798718,45.9905252,44.90423952,45.09107768,45.92922934,44.68999514,46.89399839,46.66829704,46.56606218,46.23272004,45.71602363,51.77163671,52.30074178,52.32099061,53.17055117,54.48328043,53.2408732,51.5017034,50.47169477,51.76050721,
Euro area,EMU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.02623408,59.69582591,61.38575846,61.44189907,61.33795927,61.81827847,61.99442804,62.09675892,62.35255658,62.54618612,63.04962938,63.60316122,64.00775847,64.06396918,64.27326082,63.95780419,63.99803052,64.8464504,66.74253711,66.09601066,65.93430345,66.09873646,66.34598637,66.40842015,66.0243024,65.9185693,65.79198027,65.85884767,65.94582764,66.36921594,
Eritrea,ERI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.36653148,59.90601039,59.58926797,59.33006351,59.1744821,59.19956904,59.54025219,59.92139305,59.87602616,60.09666793,59.82356309,60.03976797,61.29884644,63.50103331,66.54322408,66.27734083,67.69383782,68.53066485,68.48339978,68.44940406,67.97928711,67.90481577,67.79691651,67.85280642,67.94438975,67.7622314,
Estonia,EST,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.04530063,57.30266823,57.52363546,58.8158138,62.4765392,60.55782534,60.25130137,59.96233979,59.71422252,59.56771591,59.07511679,57.86805592,57.06380957,59.55140141,60.84839812,59.92204247,58.29040461,58.80327061,59.17388724,59.2651689,59.9946528,60.03421938,60.36723596,60.67567817,61.34809278,62.6920488,
Ethiopia,ETH,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,30.76698724,32.44916677,31.76160188,35.5477507,33.20554378,33.86420008,34.42839304,35.35196094,35.7811669,36.30578648,29.67222185,26.82843948,28.7081792,33.79767367,33.13146565,33.27439039,27.36944418,32.84027522,35.85854218,37.44799278,38.49928333,41.44314132,42.7501558,40.07365782,39.1449503,38.57263514,39.11411058,37.90012961,38.77081548,41.75507409,41.43005659,38.5815205,39.67009798,39.8920085,39.54570915,36.72458993,36.63365456,36.40972715,37.14758289,36.81333039,
European Union,EUU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.983816,59.69374914,60.99047293,60.90831548,60.78908492,61.25418129,61.39301954,61.51936023,61.83638539,62.04977796,62.51929035,63.06444029,63.45494391,63.40997145,63.55765574,63.21821215,63.18799737,63.89642148,65.81488527,65.13584695,64.87859112,65.14862877,65.45241778,65.5138951,65.15430347,65.09985734,64.9883525,65.06484404,65.19289911,65.61898108,
Fragile and conflict affected situations,FCS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,45.65902659,47.37701084,47.49820881,47.29641164,47.0840709,46.75996078,47.84721675,48.42183959,48.93617021,49.09465021,50.29444588,51.12213485,51.68350168,50.56110945,50.4790956,52.26860454,55.6542653,56.65825293,56.09628039,55.11135109,54.32830369,55.08458803,54.30703836,53.53686273,53.68669041,52.95217015,54.30967724,54.91494148,55.19970478,55.8226987,55.86051115,54.95294887,54.69231098,56.22474455,59.60648594,58.94293171,59.30665966,60.68932585,60.44263683,60.73553507,60.82266954,60.34305207,59.76420785,59.84546062,60.19378617,60.01093072,
Fiji,FJI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,30.64202335,32.91366906,36.64383562,39.34837093,40.06116208,39.78052126,42.68675455,42.17935349,46.76734309,46.11557597,46.79280319,47.66666667,47.72404912,47.40975818,51.35583307,53.51751638,52.04177423,51.15381202,53.16286932,53.53421951,55.89090738,56.08060848,55.6362048,53.54368201,50.57214032,53.07438901,47.64692503,48.93405051,48.69946621,47.72572074,46.72579187,45.91441772,47.64542207,48.23580611,49.3107105,50.37905313,50.62268949,53.27153375,53.9758639,53.68928963,53.59735853,52.89601756,57.33422421,56.80578891,58.08684032,57.46719435,58.48383082,57.48799876,58.15626511,57.9955964,56.87213226,55.54368173,55.43723633,54.53534955,54.48636576,53.9248446,53.98488381,53.19088849,
France,FRA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,46.88901226,47.95076317,47.88598742,48.98736558,49.14564342,49.47266494,49.95774274,50.65497794,52.24962378,52.20618337,52.59988226,52.82041771,52.60756485,52.99869077,54.89833641,55.82933406,56.19048318,57.25586444,57.09450253,56.96516913,57.83075459,58.74486505,58.71867902,59.37430824,60.06732388,60.05762259,60.56265928,61.06710063,61.297212,61.83702881,61.99492001,62.81925978,63.5787629,64.83615105,64.95045628,64.77382327,65.10781256,65.39704837,65.48706409,65.88955453,66.31110149,66.93095826,67.41361948,68.05820444,68.16537844,68.52741229,68.71738294,69.0074999,69.65403186,70.75141679,70.65197072,70.17969081,70.27949966,70.30369041,70.3461076,70.20872149,70.50541844,70.28536828,70.09621268,70.04358733,71.16337945,
Faroe Islands,FRO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.72268545,52.14515118,50.89277367,50.75012825,52.06753341,55.23719531,56.003322,57.01353099,54.53474676,55.0590368,58.34025499,60.67052613,58.3335249,58.70823487,60.40943181,59.07701484,57.37384217,56.41354071,53.21798557,52.81430056,53.78088022,51.80691111,,
"Micronesia, Fed. Sts.",FSM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.43445953,66.04182311,66.06671077,62.19316124,63.62536653,62.76257996,64.18272912,65.64886944,64.20728435,65.28143159,64.93885495,66.52434962,65.29706309,64.31109681,61.43509133,60.72112563,58.88537033,57.19402399,59.82874674,63.99678393,61.85347463,60.98890284,60.70953247,66.76452726,66.77670846,66.79355136,
Gabon,GAB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,33.89588007,33.22279285,33.51280217,17.78306467,39.06518224,39.81981982,39.90063575,38.02393713,36.0768351,35.79192618,33.85475221,40.62798287,35.66819355,40.5338982,28.43691149,31.31487673,32.63801975,36.27933932,35.66394659,30.79429103,32.81353572,35.47403525,33.24080999,36.66331502,34.19868911,26.72109297,43.25443285,40.15918081,53.974258,49.58442531,49.67913119,47.76410723,48.42878954,46.26740874,38.29495057,39.60488041,37.54119747,39.13029494,49.83742911,43.89063044,37.53117898,37.94173352,38.86530391,38.81635046,36.28491492,29.56509744,30.9213104,31.34843973,28.98311865,36.8182127,30.82763449,25.63256834,27.45568878,29.60578336,32.67899653,39.02919298,41.74281248,42.64969126,41.11819697,40.96649911,45.72726361,
United Kingdom,GBR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.38088726,68.58294972,69.53512534,70.43081793,70.42546283,64.87304683,65.08108618,65.63351302,66.06632356,66.12771961,66.06690942,67.41247768,67.65845946,68.25630769,68.89064443,69.27273559,69.19494665,69.72553415,69.86086648,71.60777589,70.61447282,70.10779816,70.26650517,69.90851321,70.12885881,70.47444931,71.05211744,70.86130989,70.85863557,70.85647344,72.82140213,
Georgia,GEO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,37.16814159,36.58536585,36.15384615,37.12121212,35.71428571,32.14285714,34.30656934,35.21126761,35.61643836,34.72222222,33.33333333,31.77083333,22.92225201,,,,41.35711516,44.79790994,48.01975269,49.20881331,53.24585064,52.91279592,52.35380901,51.42630282,51.69325041,51.08898622,55.22447588,56.8436724,60.71224489,60.65550984,63.07924259,61.70291263,61.72334385,62.18738087,61.6501735,62.01915427,61.50435316,60.26358141,60.26897223,60.76751328,59.09103433,
Ghana,GHA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,35.04865816,31.12334134,34.54759842,32.87680965,33.61180979,33.39488602,37.89162902,37.41755505,37.43506221,27.52769815,27.33525456,27.74617181,26.24639509,27.88768121,28.23311748,28.41348798,28.81502624,29.15890698,29.21411322,29.06676018,28.67829438,28.91462953,46.45903144,47.1685501,46.17389681,47.93620711,48.18116083,45.8448786,47.58295025,40.58855096,37.41368323,40.51526537,43.91592729,43.48286059,43.67852603,45.14114943,45.0103203,
Gibraltar,GIB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,41.24796463,45.70407761,42.49825317,41.16300267,44.53458236,48.05739386,53.53319166,50.86058896,51.32825342,49.6335167,49.45454516,46.72332594,43.69442377,45.33068979,41.40791549,40.03965437,39.4159487,40.55903327,39.24554131,37.888857,44.90644512,45.56412353,43.71346815,44.28026763,43.40421079,43.8765181,42.22302379,43.52544577,43.35338786,45.50622732,41.92930695,37.94151106,38.150848,38.34439568,36.18972898,
